SubstationID,LoadRelayCount,OvercurrentCount,FromDistanceRelayCount,ToDistanceRelayCount,TotalRelayCount,CountLoad,CountLine,CountBus,Longitude,Latitude,Name,ZoneName,AreaName,NomkVMax,GenMWMax,GenMW,GenMvar,LoadMW,LoadMvar,ShuntMW,ShuntMvar
677,1,0,0,1,2,1,2,1,-97.08,32.72,ARLINGTON 3,Fort Worth,North Central,161,0,,,167.12,47.35,0,200.65
678,1,0,0,2,3,1,4,1,-97.38,32.65,FORT WORTH 20,Fort Worth,North Central,161,0,,,145.18,41.13,,
679,1,0,0,3,4,1,4,1,-97.27,32.75,FORT WORTH 7,Fort Worth,North Central,161,0,,,43.72,12.39,,
680,1,0,0,1,2,1,4,1,-97.32,32.73,FORT WORTH 11,Fort Worth,North Central,161,0,,,52.34,14.83,,
681,0,0,0,1,1,0,6,2,-97.05,32.43,MIDLOTHIAN 1,Fort Worth,North Central,500,2016.6,858.21,36.78,,,,
682,1,0,0,0,1,1,2,1,-97.2,31.45,HEWITT,Waco,North Central,161,0,,,40.66,11.52,,
683,2,0,0,1,3,2,4,1,-97.22,32.64,ARLINGTON 11,Fort Worth,North Central,161,0,,,154.46,43.76,,
684,1,0,0,0,1,1,6,2,-97.02,32.66,GRAND PRAIRIE 3,Fort Worth,North Central,500,0,,,266.99,75.65,,
685,1,0,0,0,1,1,2,1,-96.57,33.29,MELISSA,Dallas,North Central,161,0,,,17.1,4.84,,
686,1,0,0,1,2,1,4,2,-97.97,31.22,COPPERAS COVE,Waco,North Central,500,0,,,106.6,30.2,,
687,2,0,0,1,3,2,4,1,-97.33,32.39,CLEBURNE 1,Fort Worth,North Central,161,0,,,67.92,19.24,,
688,1,0,0,0,1,1,4,1,-96.08,33.07,GREENVILLE 2,Dallas,North Central,161,0,,,47.76,13.53,,
689,1,0,0,2,3,1,2,1,-97.67,33.37,ALVORD,Jacksboro,North Central,161,0,,,9.47,2.68,,
690,2,0,0,1,3,2,2,1,-98.99,32.12,GORMAN,Central Texas,North Central,161,0,,,12.62,3.58,,
691,2,0,0,3,5,2,3,1,-97.15,32.89,COLLEYVILLE,Fort Worth,North Central,161,0,,,103.54,29.34,,
692,1,0,0,0,1,1,4,3,-97.38,30.88,HOLLAND,Waco,North Central,161,0,,,14.16,4.01,,
693,1,0,0,0,1,1,2,1,-97.37,31.14,TEMPLE 3,Waco,North Central,161,0,,,72.8,20.63,,
694,1,0,0,1,2,1,3,1,-96.84,32.66,DALLAS 34,Dallas,North Central,161,0,,,86.05,24.38,,
695,1,0,0,0,1,1,2,1,-96.97,32.83,IRVING 4,Fort Worth,North Central,161,0,,,160.33,45.43,,
696,1,0,0,2,3,1,8,2,-96.86,33.15,FRISCO 2,Dallas,North Central,500,0,,,218.17,61.81,,
697,1,0,0,3,4,1,3,1,-97.74,31.47,GATESVILLE 3,Waco,North Central,161,0,,,7.44,2.11,,
698,1,0,0,1,2,1,4,1,-96.8,32.79,DALLAS 25,Dallas,North Central,161,0,,,28.23,8,,
699,1,0,0,1,2,1,3,1,-96.87,32.7,DALLAS 37,Fort Worth,North Central,161,0,,,42.13,11.94,,
700,1,0,0,2,3,1,4,1,-97.36,32.71,FORT WORTH 19,Fort Worth,North Central,161,0,,,8.5,2.41,,
701,1,0,0,0,1,1,4,1,-97.26,31.53,WOODWAY,Waco,North Central,161,0,,,70.52,19.98,,
702,1,0,0,1,2,1,4,1,-98.42,32.46,MINGUS,Jacksboro,North Central,161,0,,,1.44,0.41,,
703,1,0,0,1,2,1,2,1,-99.27,33.19,THROCKMORTON,Central Texas,North Central,161,0,,,4.57,1.29,,
704,2,0,0,2,4,2,4,1,-97.66,32.27,NEMO,Glen Rose,North Central,161,0,,,4.03,1.14,,
705,1,0,0,1,2,1,2,1,-97.09,31.88,ABBOTT,Corsicana,North Central,161,0,,,3.11,0.88,,
706,1,0,0,1,2,1,2,1,-97.2,32.41,ALVARADO,Fort Worth,North Central,161,0,,,59.28,16.8,,
707,1,0,0,1,2,1,2,1,-96.35,32.04,CORSICANA 1,Corsicana,North Central,161,0,,,10.97,3.11,,
708,1,0,0,0,1,1,2,1,-97.64,31.05,HARKER HEIGHTS,Waco,North Central,161,0,,,79.03,22.39,,
709,1,0,0,4,5,1,5,1,-96.95,32.8,IRVING 3,Fort Worth,North Central,161,0,,,137.94,39.08,0,119.21
710,1,0,0,5,6,1,11,2,-97.31,32.53,BURLESON,Fort Worth,North Central,500,0,,,179.23,50.78,,
711,1,0,0,1,2,1,3,1,-97.5,32.64,FORT WORTH 28,Fort Worth,North Central,161,0,,,58.18,16.49,,
712,1,0,0,0,1,1,3,1,-96.8,32.84,DALLAS 23,Dallas,North Central,161,0,,,69.18,19.6,0,263.39
713,1,0,0,1,2,1,6,1,-97.21,32.89,NORTH RICHLAND HILLS 1,Fort Worth,North Central,161,0,,,84.63,23.98,,
714,2,0,0,0,2,2,2,1,-99.29,32.01,CROSS PLAINS,Central Texas,North Central,161,0,,,6.29,1.78,,
715,1,0,0,1,2,1,2,1,-96.72,32.12,BLOOMING GROVE,Corsicana,North Central,161,0,,,4.69,1.33,,
716,1,0,0,0,1,1,3,1,-98.29,29.49,CONVERSE,San Marcos,South Central,115,0,,,103.81,29.41,0,251.67
717,1,0,0,0,1,1,4,1,-98.66,29.65,SAN ANTONIO 46,San Antonio,South Central,115,0,,,32.48,9.2,,
718,1,0,0,0,1,1,7,8,-97.27,30.15,BASTROP,Bastrop,South Central,500,1233.99,805.75,215.12,75.48,21.39,,
719,2,0,0,0,2,2,2,1,-98.05,29.6,MARION 2,San Marcos,South Central,115,0,,,24.02,6.81,,
720,1,0,0,0,1,1,4,1,-97.22,30.3,PAIGE,Bastrop,South Central,115,0,,,13.51,3.83,0,99.43
721,2,0,0,0,2,2,4,1,-98.59,29.37,SAN ANTONIO 42,San Antonio,South Central,115,0,,,94.89,26.89,,
722,1,0,0,0,1,1,3,1,-97.3,29.7,WAELDER,Gonzales,South Central,115,0,,,5.51,1.56,,
723,1,0,0,0,1,1,3,1,-98.74,29.28,ATASCOSA,San Antonio,South Central,115,0,,,24.76,7.02,,
724,1,0,0,0,1,1,6,1,-98.57,29.46,SAN ANTONIO 40,San Antonio,South Central,115,0,,,176.43,49.99,,
725,1,0,0,0,1,1,6,1,-98.22,29.58,CIBOLO,San Marcos,South Central,115,0,,,83.31,23.6,,
726,1,0,0,0,1,1,6,1,-97.66,30.24,AUSTIN 6,Austin,South Central,115,0,,,2.46,0.7,,
727,1,0,0,0,1,1,8,1,-97.77,30.29,AUSTIN 25,Austin,South Central,115,0,,,59.07,16.74,,
728,1,0,0,0,1,1,2,1,-98.38,30.53,HORSESHOE BAY,Austin,South Central,115,0,,,16.53,4.68,,
729,1,0,0,0,1,1,7,3,-97.91,30.56,LEANDER 1,Austin,South Central,500,0,,,132.89,37.65,,
730,1,0,0,0,1,1,3,1,-97.69,30.3,AUSTIN 10,Austin,South Central,115,0,,,84.99,24.08,0,261.78
731,2,0,0,0,2,2,5,1,-98.53,29.59,SAN ANTONIO 31,San Antonio,South Central,115,0,,,64.63,18.31,0,392.74
732,1,0,0,0,1,1,4,1,-98.71,29.34,SAN ANTONIO 49,San Antonio,South Central,115,0,,,22.12,6.27,,
733,1,0,0,0,1,1,3,1,-97.36,30.34,ELGIN,Austin,South Central,115,0,,,64.98,18.41,,
734,1,0,0,0,1,1,5,1,-97.86,30.22,AUSTIN 31,Austin,South Central,115,0,,,103.35,29.28,,
735,3,0,0,0,3,3,2,1,-97.89,28.95,RUNGE,Gonzales,South Central,115,0,,,6.98,1.98,,
736,1,0,0,0,1,1,4,2,-97.08,29.2,YOAKUM,Gonzales,South Central,230,0,,,29.18,8.27,,
737,1,0,0,0,1,1,2,1,-97.96,30.32,AUSTIN 37,Austin,South Central,115,0,,,36.4,10.31,,
738,1,0,0,0,1,1,11,3,-97.59,30.44,PFLUGERVILLE,Austin,South Central,500,0,,,206.37,58.47,,
739,1,0,0,0,1,1,10,2,-98.41,29.59,SAN ANTONIO 12,San Marcos,South Central,230,0,,,147.53,41.8,,
740,1,0,0,0,1,1,8,5,-97.78,30.29,AUSTIN 3,Austin,South Central,500,373.6,0,68.01,80.78,22.89,,
741,1,0,0,0,1,1,4,1,-98.68,29.46,SAN ANTONIO 48,San Antonio,South Central,115,0,,,148.3,42.02,,
742,1,0,0,0,1,1,5,1,-98.46,29.42,SAN ANTONIO 19,San Antonio,South Central,115,0,,,18.3,5.18,,
743,1,0,0,0,1,1,9,10,-98.61,29.59,SAN ANTONIO 2,San Antonio,South Central,500,247,171.72,84.58,149.85,42.46,,
744,1,0,0,0,1,1,2,1,-98.56,29.9,BERGHEIM,San Antonio,South Central,115,0,,,4.93,1.4,,
745,1,0,0,0,1,1,9,3,-98.07,29.7,NEW BRAUNFELS 2,San Marcos,South Central,500,0,,,178.64,50.61,,
746,1,0,0,1,2,1,2,1,-99.33,29.29,D HANIS,San Antonio,South Central,115,0,,,3.44,0.97,,
747,1,0,0,0,1,1,4,1,-98.49,29.7,SAN ANTONIO 24,San Antonio,South Central,115,0,,,74.53,21.12,,
748,1,0,0,0,1,1,4,1,-97.67,30.38,AUSTIN 7,Austin,South Central,115,0,,,147.9,41.91,,
749,1,0,0,0,1,1,5,3,-96.41,30.22,BRENHAM,Bastrop,South Central,500,0,,,82.48,23.37,,
750,1,0,0,1,2,1,2,1,-98.05,30.77,BERTRAM,Austin,South Central,115,0,,,14.86,4.21,,
751,0,0,0,0,0,0,10,9,-98.14,29.62,MARION 1,San Marcos,South Central,500,1088.22,623.6,130.37,,,,
752,0,0,0,0,0,0,7,6,-96.75,29.92,LA GRANGE,Bastrop,South Central,500,1689.99,1135.17,-206.19,,,,
753,0,0,0,0,0,0,2,3,-98.26,30.56,MARBLE FALLS 1,Austin,South Central,115,130.6,106.67,24.23,,,,
754,0,0,0,0,0,0,2,7,-97.69,30.56,ROUND ROCK 1,Austin,South Central,115,102.1,72.44,0,,,,
755,1,0,0,0,1,1,2,1,-98.14,30.03,WIMBERLEY,Austin,South Central,115,0,,,37.81,10.71,0,81.46
756,1,0,0,0,1,1,2,1,-97.45,29.48,GONZALES,Gonzales,South Central,115,0,,,35.66,10.1,0,48.52
757,1,0,0,0,1,1,2,1,-98.4,29.69,SAN ANTONIO 11,San Marcos,South Central,115,0,,,40.54,11.49,,
758,1,0,0,0,1,1,5,1,-98.43,29.63,SAN ANTONIO 14,San Marcos,South Central,115,0,,,67.98,19.26,,
759,1,0,0,0,1,1,4,1,-97.55,30.56,HUTTO,Austin,South Central,115,0,,,68.37,19.37,,
760,1,0,0,0,1,1,4,1,-97.47,29.7,LULING,Gonzales,South Central,115,0,,,25.78,7.3,0,82.98
761,1,0,0,0,1,1,3,1,-98.47,29.59,SAN ANTONIO 21,San Antonio,South Central,115,0,,,105.36,29.85,,
762,1,0,0,0,1,1,4,1,-97.71,30.39,AUSTIN 12,Austin,South Central,115,0,,,132.22,37.46,,
763,1,0,0,0,1,1,3,1,-98.44,29.46,SAN ANTONIO 15,San Antonio,South Central,115,0,,,21.38,6.06,,
764,1,0,0,0,1,1,3,1,-98.24,29.35,ADKINS,San Marcos,South Central,115,0,,,37.71,10.69,,
765,2,0,0,0,2,2,6,6,-96.99,30.04,WINCHESTER,Bastrop,South Central,500,242,241.33,123.17,34.21,9.69,0,62.95
766,2,0,0,1,3,2,7,5,-97.06,30.57,ROCKDALE 1,Bastrop,South Central,500,1252.1,594.83,176.98,14.44,4.09,,
767,1,0,0,1,2,1,3,1,-98.84,29.2,NATALIA,San Antonio,South Central,115,0,,,16.16,4.58,,
768,1,0,0,0,1,1,5,1,-97.74,30.27,AUSTIN 20,Austin,South Central,115,0,,,20.52,5.81,,
769,1,0,0,0,1,1,2,1,-98.62,29.47,SAN ANTONIO 43,San Antonio,South Central,115,0,,,70.54,19.99,,
770,1,0,0,0,1,1,5,1,-98.36,29.56,SAN ANTONIO 5,San Marcos,South Central,115,0,,,131.13,37.15,,
771,2,0,0,0,2,2,2,1,-97.38,30.47,TAYLOR,Austin,South Central,115,0,,,56.85,16.11,,
772,1,0,0,0,1,1,4,1,-97.18,30.01,SMITHVILLE,Bastrop,South Central,115,0,,,27.2,7.71,,
773,1,0,0,0,1,1,7,3,-97.82,30.5,CEDAR PARK,Austin,South Central,500,0,,,195.3,55.33,,
774,1,0,0,0,1,1,5,1,-98.49,29.54,SAN ANTONIO 25,San Antonio,South Central,115,0,,,120.8,34.23,,
775,1,0,0,0,1,1,2,1,-96.84,29.38,HALLETTSVILLE,Gonzales,South Central,115,0,,,22.71,6.43,,
776,1,0,0,0,1,1,5,1,-97.64,30.36,AUSTIN 5,Austin,South Central,115,0,,,45.11,12.78,,
777,1,0,0,0,1,1,6,1,-98.19,29.76,NEW BRAUNFELS 3,San Marcos,South Central,115,0,,,57.42,16.27,,
778,1,0,0,0,1,1,2,1,-98.06,29.29,SUTHERLAND SPRINGS,San Marcos,South Central,115,0,,,2.59,0.73,,
779,1,0,0,0,1,1,6,1,-97.89,30.18,AUSTIN 34,Austin,South Central,115,0,,,50.38,14.27,,
780,1,0,0,0,1,1,3,1,-96.91,30.89,CAMERON,Bastrop,South Central,115,0,,,25.24,7.15,0,9.41
781,1,0,0,0,1,1,3,1,-98.53,29.31,SAN ANTONIO 35,San Antonio,South Central,115,0,,,52.8,14.96,,
782,3,0,0,0,3,3,2,1,-99.32,29.68,MEDINA,San Antonio,South Central,115,0,,,9.86,2.79,,
783,1,0,0,0,1,1,3,1,-97.87,30.13,MANCHACA,Austin,South Central,115,0,,,13.4,3.8,,
784,1,0,0,0,1,1,2,1,-98.39,29.89,SPRING BRANCH,San Marcos,South Central,115,0,,,43.85,12.43,,
785,1,0,0,0,1,1,2,1,-97.74,30.32,AUSTIN 19,Austin,South Central,115,0,,,64.74,18.34,,
786,1,0,0,0,1,1,2,1,-97.16,29.73,FLATONIA,Bastrop,South Central,115,0,,,10.44,2.96,,
787,1,0,0,0,1,1,2,1,-97.41,30.71,GRANGER,Austin,South Central,115,0,,,7.62,2.16,,
788,2,0,0,0,2,2,2,1,-96.7,30.04,FAYETTEVILLE,Bastrop,South Central,115,0,,,21.71,6.15,,
789,1,0,0,0,1,1,2,1,-97.75,30.65,GEORGETOWN 2,Austin,South Central,115,0,,,71.18,20.17,,
790,1,0,0,0,1,1,3,1,-97.9,30.38,AUSTIN 35,Austin,South Central,115,0,,,42.18,11.95,,
791,1,0,0,0,1,1,2,1,-98.91,29.69,PIPE CREEK,San Antonio,South Central,115,0,,,27.68,7.84,,
792,2,0,0,0,2,2,2,1,-97.36,29.84,RED ROCK,Bastrop,South Central,115,0,,,9.61,2.72,,
793,1,0,0,0,1,1,2,1,-97.5,30.82,JARRELL,Austin,South Central,115,0,,,11.69,3.31,,
794,0,0,0,0,0,0,12,9,-98.34,29.43,SAN ANTONIO 1,San Marcos,South Central,500,3276.4,1148.37,164.84,,,,
795,1,0,0,0,1,1,4,1,-98.56,29.55,SAN ANTONIO 36,San Antonio,South Central,115,0,,,117.27,33.23,,
796,1,0,0,0,1,1,3,1,-96.93,29.69,SCHULENBURG,Bastrop,South Central,115,0,,,16.14,4.57,0,58.36
797,1,0,0,0,1,1,6,2,-98.48,29.28,SAN ANTONIO 22,San Antonio,South Central,230,0,,,107.97,30.59,,
798,1,0,0,0,1,1,2,1,-98.13,30.22,DRIPPING SPRINGS,Austin,South Central,115,0,,,43.1,12.21,,
799,1,0,0,0,1,1,2,1,-98.49,29.2,SAN ANTONIO 26,San Antonio,South Central,115,0,,,37.02,10.49,,
800,1,0,0,0,1,1,3,1,-98.21,30.58,MARBLE FALLS 3,Austin,South Central,115,0,,,52.66,14.92,,
801,1,0,0,0,1,1,2,1,-98.65,29.75,BOERNE 1,San Antonio,South Central,115,0,,,28.81,8.16,,
802,1,0,0,0,1,1,2,1,-96.19,30.29,WASHINGTON,Bastrop,South Central,115,0,,,5.64,1.6,0,70.92
803,1,0,0,0,1,1,6,1,-98.26,29.55,SCHERTZ,San Marcos,South Central,115,0,,,91.04,25.79,,
804,2,0,0,0,2,2,7,1,-97.68,30.27,AUSTIN 8,Austin,South Central,115,0,,,98.28,27.85,,
805,0,0,0,0,0,0,8,7,-97.97,29.59,SEGUIN 1,San Marcos,South Central,500,940.2,285.75,139.35,,,,
806,1,0,0,0,1,1,5,1,-98.63,29.41,SAN ANTONIO 45,San Antonio,South Central,115,0,,,138.23,39.17,,
807,2,0,0,0,2,2,5,3,-98.89,29.36,SAN ANTONIO 52,San Antonio,South Central,500,0,,,113.76,32.23,,
808,1,0,0,0,1,1,4,2,-97.28,29.1,CUERO 2,Gonzales,South Central,230,0,,,35.48,10.05,,
809,1,0,0,0,1,1,5,1,-98.4,29.49,SAN ANTONIO 10,San Marcos,South Central,115,0,,,95.75,27.13,,
810,1,0,0,0,1,1,7,1,-97.73,30.28,AUSTIN 16,Austin,South Central,115,0,,,96.6,27.37,,
811,1,0,0,0,1,1,5,1,-98.03,30.11,AUSTIN 39,Austin,South Central,115,0,,,45.32,12.84,,
812,1,0,0,1,2,1,10,2,-98.73,29.54,SAN ANTONIO 51,San Antonio,South Central,230,0,,,134.45,38.09,0,434.34
813,1,0,0,0,1,1,2,1,-98.58,29.66,SAN ANTONIO 41,San Antonio,South Central,115,0,,,11.85,3.36,,
814,1,0,0,0,1,1,2,1,-98.11,29.35,LA VERNIA,San Marcos,South Central,115,0,,,34.14,9.67,,
815,1,0,0,0,1,1,3,1,-97.52,30.34,MANOR,Austin,South Central,115,0,,,49.13,13.92,,
816,1,0,0,0,1,1,2,1,-98.57,29.34,SAN ANTONIO 38,San Antonio,South Central,115,0,,,95.83,27.15,,
817,1,0,0,0,1,1,2,1,-96.92,30.17,GIDDINGS,Bastrop,South Central,115,0,,,26.97,7.64,,
818,1,0,0,0,1,1,4,1,-97.87,30.27,AUSTIN 32,Austin,South Central,115,0,,,48.39,13.71,,
819,1,0,0,0,1,1,2,1,-97.96,30.26,AUSTIN 38,Austin,South Central,115,0,,,20.84,5.9,,
820,1,0,0,0,1,1,4,1,-97.84,30.43,AUSTIN 30,Austin,South Central,115,0,,,39.37,11.15,,
821,1,0,0,0,1,1,4,1,-97.8,30.42,AUSTIN 28,Austin,South Central,115,0,,,80.44,22.79,,
822,3,0,0,0,3,3,4,2,-96.43,29.7,COLUMBUS,Bastrop,South Central,230,0,,,27.37,7.75,,
823,1,0,0,0,1,1,2,1,-97.08,29.56,SHINER,Gonzales,South Central,115,0,,,18.47,5.23,,
824,1,0,0,0,1,1,3,1,-98.34,29.66,SAN ANTONIO 3,San Marcos,South Central,115,0,,,16.77,4.75,,
825,1,0,0,0,1,1,4,2,-96.68,30.54,CALDWELL,Bastrop,South Central,230,0,,,35.69,10.11,,
826,1,0,0,0,1,1,4,1,-97.74,30.13,AUSTIN 18,Austin,South Central,115,0,,,44.42,12.59,,
827,2,0,0,0,2,2,2,1,-96.45,30.02,INDUSTRY,Bastrop,South Central,115,0,,,2.66,0.75,,
828,1,0,0,0,1,1,2,1,-97.57,29.94,DALE,Austin,South Central,115,0,,,21.28,6.03,,
829,1,0,0,0,1,1,11,3,-98.57,29.5,SAN ANTONIO 37,San Antonio,South Central,500,0,,,239.74,67.93,,
830,2,0,0,0,2,2,3,1,-98.46,29.44,SAN ANTONIO 18,San Antonio,South Central,115,0,,,46.28,13.11,,
831,1,0,0,0,1,1,3,1,-98.53,29.39,SAN ANTONIO 33,San Antonio,South Central,115,0,,,39.07,11.07,,
832,2,0,0,0,2,2,3,1,-97.79,29.66,MARTINDALE,San Marcos,South Central,115,0,,,16.63,4.71,,
833,1,0,0,0,1,1,3,1,-98.46,29.49,SAN ANTONIO 17,San Antonio,South Central,115,0,,,117.59,33.32,,
834,1,0,0,0,1,1,4,1,-98.48,29.44,SAN ANTONIO 23,San Antonio,South Central,115,0,,,7.81,2.21,,
835,1,0,0,0,1,1,3,1,-97.82,30.17,AUSTIN 29,Austin,South Central,115,0,,,121.95,34.55,,
836,3,0,0,0,3,3,2,1,-96.84,30.35,LEXINGTON,Bastrop,South Central,115,0,,,18.83,5.34,,
837,1,0,0,0,1,1,3,1,-97.97,30.45,LEANDER 2,Austin,South Central,115,0,,,29.32,8.31,0,164.6
838,2,0,0,0,2,2,4,1,-97.72,30.43,AUSTIN 15,Austin,South Central,115,0,,,140.96,39.94,,
839,2,0,0,0,2,2,3,1,-98.85,29.5,MICO,San Antonio,South Central,115,0,,,7.52,2.13,,
840,0,0,0,1,1,0,8,7,-98.34,30.56,MARBLE FALLS 2,Austin,South Central,500,1834.8,1834.8,193.44,,,,
841,1,0,0,0,1,1,2,1,-97.95,30.38,AUSTIN 36,Austin,South Central,115,0,,,52.96,15.01,,
842,1,0,0,0,1,1,2,1,-97.68,29.87,LOCKHART,Austin,South Central,115,0,,,51.24,14.52,,
843,1,0,0,0,1,1,5,1,-97.73,30.35,AUSTIN 17,Austin,South Central,115,0,,,63.93,18.11,,
844,1,0,0,0,1,1,7,1,-98.42,29.54,SAN ANTONIO 13,San Marcos,South Central,115,0,,,96.5,27.34,,
845,2,0,0,0,2,2,3,1,-98.24,28.87,FALLS CITY,San Marcos,South Central,115,0,,,9.16,2.6,0,65.79
846,1,0,0,0,1,1,11,2,-97.8,30.21,AUSTIN 27,Austin,South Central,230,0,,,166.84,47.27,,
847,1,0,0,0,1,1,3,1,-97.76,30.4,AUSTIN 23,Austin,South Central,115,0,,,116.67,33.06,,
848,1,0,0,0,1,1,6,1,-98.49,29.46,SAN ANTONIO 27,San Antonio,South Central,115,0,,,85.25,24.15,,
849,1,0,0,1,2,1,2,1,-98.57,30.18,BLANCO,San Antonio,South Central,115,0,,,18.02,5.11,,
850,1,0,0,0,1,1,5,1,-97.77,30.24,AUSTIN 24,Austin,South Central,115,0,,,126.35,35.8,,
851,1,0,0,0,1,1,6,3,-97.97,29.88,SAN MARCOS,San Marcos,South Central,500,0,,,191.51,54.26,0,342.7
852,1,0,0,0,1,1,3,1,-97.84,30.08,BUDA,Austin,South Central,115,0,,,70.51,19.98,,
853,1,0,0,0,1,1,3,1,-97.61,30.15,DEL VALLE,Austin,South Central,115,0,,,66.63,18.88,,
854,1,0,0,0,1,1,2,1,-97.62,30.3,AUSTIN 4,Austin,South Central,115,0,,,65.09,18.44,,
855,1,0,0,0,1,1,10,3,-98.73,29.4,SAN ANTONIO 50,San Antonio,South Central,500,0,,,169.53,48.03,,
856,1,0,0,0,1,1,3,1,-97.12,31.02,BURLINGTON,Bastrop,South Central,115,0,,,1.88,0.53,,
857,1,0,0,0,1,1,3,1,-97.71,30.23,AUSTIN 13,Austin,South Central,115,0,,,134.8,38.19,,
858,2,0,0,1,3,2,8,11,-98.38,29.26,ELMENDORF,San Marcos,South Central,500,1687.99,1683.31,408.82,175.73,49.79,,
859,1,0,0,0,1,1,2,1,-98.36,29.52,SAN ANTONIO 6,San Marcos,South Central,115,0,,,86.21,24.43,,
860,2,0,0,0,2,2,2,1,-98.23,29.97,CANYON LAKE,San Marcos,South Central,115,0,,,51.25,14.52,,
861,2,0,0,0,2,2,2,1,-98.36,30.4,JOHNSON CITY,Austin,South Central,115,0,,,13.48,3.82,,
862,2,0,0,2,4,2,3,1,-97.43,28.86,YORKTOWN,Gonzales,South Central,115,0,,,13.2,3.74,,
863,1,0,0,0,1,1,7,7,-97.61,30.21,AUSTIN 2,Austin,South Central,500,696.4,244.02,-60.81,18.25,5.17,,
864,1,0,0,0,1,1,2,1,-98.62,29.39,LACKLAND A F B,San Antonio,South Central,115,0,,,31.18,8.83,,
865,1,0,0,0,1,1,4,1,-97.94,30.69,LIBERTY HILL,Austin,South Central,115,0,,,28.4,8.05,,
866,2,0,0,0,2,2,4,2,-97.89,28.73,KENEDY,Gonzales,South Central,230,0,,,34.97,9.91,,
867,0,0,0,0,0,0,2,10,-97.31,29.13,CUERO 1,Gonzales,South Central,115,75.2,31.8,12.09,,,,
868,1,0,0,0,1,1,3,1,-98.46,29.4,SAN ANTONIO 20,San Antonio,South Central,115,0,,,110.59,31.34,,
869,1,0,0,0,1,1,2,1,-98.62,29.24,VON ORMY,San Antonio,South Central,115,0,,,39.92,11.31,,
870,2,0,0,0,2,2,4,2,-97.81,29.9,KYLE,Austin,South Central,230,0,,,135.68,38.44,,
871,1,0,0,0,1,1,5,2,-97.94,29.54,SEGUIN 2,San Marcos,South Central,230,0,,,136.02,38.54,,
872,1,0,0,0,1,1,2,1,-98.28,29.53,UNIVERSAL CITY,San Marcos,South Central,115,0,,,60.45,17.13,,
873,1,0,0,0,1,1,2,1,-98.11,30.43,SPICEWOOD,Austin,South Central,115,0,,,26.19,7.42,,
874,1,0,0,0,1,1,2,1,-98.21,29.44,SAINT HEDWIG,San Marcos,South Central,115,0,,,6.88,1.95,,
875,2,0,0,0,2,2,5,1,-98.44,29.35,SAN ANTONIO 16,San Antonio,South Central,115,0,,,71.09,20.14,,
876,1,0,0,0,1,1,6,2,-98.71,29.86,BOERNE 2,San Antonio,South Central,230,0,,,82.67,23.42,0,96.22
877,1,0,0,0,1,1,8,2,-98.53,29.42,SAN ANTONIO 32,San Antonio,South Central,230,0,,,166.54,47.19,,
878,1,0,0,0,1,1,4,1,-97.77,30.35,AUSTIN 26,Austin,South Central,115,0,,,73.84,20.92,,
879,1,0,0,0,1,1,4,1,-97.75,30.49,AUSTIN 21,Austin,South Central,115,0,,,67.61,19.16,,
880,1,0,0,0,1,1,5,1,-98.62,29.62,SAN ANTONIO 44,San Antonio,South Central,115,0,,,20.57,5.83,,
881,0,0,0,0,0,0,7,6,-97.55,30.15,CEDAR CREEK 1,Austin,South Central,500,618.69,188.05,-68.01,,,,
882,0,0,0,0,0,0,5,8,-98.02,29.74,NEW BRAUNFELS 1,San Marcos,South Central,500,992.2,953.53,-109.76,,,,
883,1,0,0,0,1,1,2,1,-97.7,30.33,AUSTIN 11,Austin,South Central,115,0,,,54.19,15.35,,
884,2,0,0,0,2,2,3,1,-98.57,29.42,SAN ANTONIO 39,San Antonio,South Central,115,0,,,130.73,37.04,,
885,1,0,0,1,2,1,5,2,-99.14,29.43,HONDO,San Antonio,South Central,230,0,,,41.1,11.65,,
886,1,0,0,0,1,1,3,1,-98.35,29.47,SAN ANTONIO 4,San Marcos,South Central,115,0,,,92.27,26.14,,
887,3,0,0,0,3,3,2,1,-96.69,29.81,NEW ULM,Bastrop,South Central,115,0,,,8.58,2.43,,
888,1,0,0,0,1,1,9,1,-98.39,29.45,SAN ANTONIO 8,San Marcos,South Central,115,0,,,45.68,12.94,,
889,1,0,0,0,1,1,5,1,-97.88,30.32,AUSTIN 33,Austin,South Central,115,0,,,26.29,7.45,,
890,1,0,0,0,1,1,2,1,-98.45,29.77,BULVERDE,San Antonio,South Central,115,0,,,29.51,8.36,,
891,1,0,0,0,1,1,5,5,-97.81,30.84,GEORGETOWN 3,Austin,South Central,230,0,,,70.22,19.9,,
892,1,0,0,0,1,1,5,1,-98.39,29.42,SAN ANTONIO 9,San Marcos,South Central,115,0,,,47.89,13.57,0,229.11
893,2,0,0,0,2,2,4,2,-98.08,29.07,FLORESVILLE,San Marcos,South Central,230,0,,,66.07,18.72,,
894,1,0,0,0,1,1,4,1,-98.51,29.4,SAN ANTONIO 29,San Antonio,South Central,115,0,,,33.38,9.46,,
895,1,0,0,0,1,1,5,1,-98.37,29.35,SAN ANTONIO 7,San Marcos,South Central,115,0,,,58.22,16.5,,
896,1,0,0,0,1,1,2,1,-97.15,30.85,BUCKHOLTS,Bastrop,South Central,115,0,,,4.74,1.34,,
897,2,0,0,0,2,2,2,1,-96.44,30.47,SOMERVILLE,Bastrop,South Central,115,0,,,15.43,4.37,,
